uf,municipio,desastre,decreto_estadual,data_estadual,processo,data_dou,link,cobrade,slug,geocodigo,municipiocod_TSE,semana,ano
PA,Rurópolis,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,22,19/04/2019,59051.006873/2019-91,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.3.2.1.4,ruropolis-pa,1506195,5894,21,2019
MA,Conceição do Lago-Açu,Inundações - 1.2.1.0.0,1,04/04/2019,59051.006791/2019-47,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.2.1.0.0,conceicao-do-lago-acu-ma,2103554,7501,21,2019
PI,Simões,Estiagem - 1.4.1.1.0,9,13/03/2019,59051.006728/2019-19,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.4.1.1.0,simoes-pi,2210706,12130,21,2019
CE,Aiuaba,Seca - 1.4.1.2.0,12,30/04/2019,59051.006874/2019-36,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.4.1.2.0,aiuaba-ce,2300408,13072,21,2019
CE,Alto Santo,Seca - 1.4.1.2.0,24,18/04/2019,59051.006831/2019-51,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.4.1.2.0,alto-santo-ce,2300705,13137,21,2019
BA,Andorinha,Enxurradas - 1.2.2.0.0,77,05/04/2019,59051.006856/2019-54,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.2.2.0.0,andorinha-ba,2901353,33260,21,2019
BA,Baixa Grande,Enxurradas - 1.2.2.0.0,24,29/03/2019,59051.006819/2019-46,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.2.2.0.0,baixa-grande-ba,2902609,33510,21,2019
MG,Jaíba,Seca - 1.4.1.2.0,981,11/03/2019,59051.006847/2019-63,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.4.1.2.0,jaiba-mg,3135050,40282,21,2019
MG,Miravânia,Estiagem - 1.4.1.1.0,346,25/03/2019,59051.006750/2019-51,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.4.1.1.0,miravania-mg,3142254,41068,21,2019
MG,Bocaiúva,Estiagem - 1.4.1.1.0,7151,25/03/2019,59051.006854/2019-65,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.4.1.1.0,bocaiuva-mg,3107307,41459,21,2019
MG,Botumirim,Estiagem - 1.4.1.1.0,30,18/03/2019,59051.006818/2019-00,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.4.1.1.0,botumirim-mg,3108503,41696,21,2019
MG,Montalvânia,Estiagem - 1.4.1.1.0,11,28/03/2019,59051.006853/2019-11,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.4.1.1.0,montalvania-mg,3142700,48534,21,2019
MT,Alta Floresta,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,70,18/04/2019,59051.006861/2019-67,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.3.2.1.4,alta-floresta-mt,5100250,89877,21,2019
MS,Campo Grande,Doenças infecciosas virais - 1.5.1.1.0,13821,06/03/2019,59051.006875/2019-81,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.5.1.1.0,campo-grande-ms,5002704,90514,21,2019
MT,Dom Aquino,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,24,12/04/2019,59051.006864/2019-09,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.3.2.1.4,dom-aquino-mt,5103601,90719,21,2019
MT,Poxoréu,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,12,12/04/2019,59051.006868/2019-89,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.3.2.1.4,poxoreu-mt,5107008,91391,21,2019
AM,Tabatinga,Inundações - 1.2.1.0.0,81,15/04/2019,59051.006742/2019-12,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.2.1.0.0,tabatinga-am,1304062,98477,21,2019
MT,Reserva do Cabaçal,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,22,30/04/2019,59051.006890/2019-29,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.3.2.1.4,reserva-do-cabacal-mt,5107156,98914,21,2019
MT,Terra Nova do Norte,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,16,07/03/2019,59051.006827/2019-92,20/05/2019,https://www.in.gov.br/web/dou/-/portaria-n%C2%BA-1.247-de-17-de-maio-de-2019-108889091,1.3.2.1.4,terra-nova-do-norte-mt,5108055,98957,21,2019
PI,Jacobina do Piauí,Estiagem - 1.4.1.1.0,90,14/03/2019,59051.006729/2019-55,22/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.259-de-21-de-maio-de-2019-118345280,1.4.1.1.0,jacobina-do-piaui-pi,2205151,10286,21,2019
MG,Almenara,Estiagem - 1.4.1.1.0,174,08/04/2019,59051.006912/2019-51,22/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.259-de-21-de-maio-de-2019-118345280,1.4.1.1.0,almenara-mg,3101706,40339,21,2019
AL,Maceió,1.1.3.4.0,8699,25/03/2019,59051.006838/2019-72,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.311-de-28-de-maio-de-2019-145557682,1.1.3.4.0,maceio-al,2704302,27855,22,2019
AM,Tapauá,Inundações - 1.2.1.0.0,17,02/04/2019,59051.006790/2019-01,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.312-de-28-de-maio-de-2019-145557620,1.2.1.0.0,tapaua-am,1304104,2798,22,2019
PA,São João de Pirabas,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,33,09/04/2019,59051.006867/2019-34,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.312-de-28-de-maio-de-2019-145557620,1.3.2.1.4,sao-joao-de-pirabas-pa,1507474,4065,22,2019
PA,Alenquer,Enxurradas - 1.2.2.0.0,1118,07/05/2019,59051.006891/2019-73,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.312-de-28-de-maio-de-2019-145557620,1.2.2.0.0,alenquer-pa,1500404,4073,22,2019
PA,Placas,Enxurradas - 1.2.2.0.0,16,22/04/2019,59051.006877/2019-70,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.312-de-28-de-maio-de-2019-145557620,1.2.2.0.0,placas-pa,1505650,4626,22,2019
BA,Anagé,Estiagem - 1.4.1.1.0,8,19/03/2019,59051.006893/2019-62,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.312-de-28-de-maio-de-2019-145557620,1.4.1.1.0,anage-ba,2901205,33235,22,2019
AM,Atalaia do Norte,Inundações - 1.2.1.0.0,9,11/04/2019,59051.006863/2019-56,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.2.1.0.0,atalaia-do-norte-am,1300201,2054,22,2019
AM,Benjamin Constant,Inundações - 1.2.1.0.0,121,10/04/2019,59051.006830/2019-14,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.2.1.0.0,benjamin-constant-am,1300607,2135,22,2019
PA,Novo Repartimento,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,8,17/04/2019,59051.006749/2019-26,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.3.2.1.4,novo-repartimento-pa,1505064,4421,22,2019
PA,Chaves,Inundações - 1.2.1.0.0,16,12/04/2019,59051.006845/2019-74,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.2.1.0.0,chaves-pa,1502509,4499,22,2019
PA,Óbidos,Inundações - 1.2.1.0.0,143,03/05/2019,59051.006897/2019-41,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.2.1.0.0,obidos-pa,1505106,5010,22,2019
PA,Oriximiná,Inundações - 1.2.1.0.0,83,16/05/2019,59051.006930/2019-32,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.2.1.0.0,oriximina-pa,1505304,5053,22,2019
PA,Tomé-Açu,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,12,25/04/2019,59051.006900/2019-26,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.3.2.1.4,tome-acu-pa,1508001,5592,22,2019
MA,Araioses,Alagamentos - 1.2.3.0.0,7,04/04/2019,59051.006835/2019-39,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.2.3.0.0,araioses-ma,2100907,7170,22,2019
MA,Arari,Inundações - 1.2.1.0.0,5,18/04/2019,59051.006746/2019-92,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.2.1.0.0,arari-ma,2101004,7196,22,2019
CE,Antonina do Norte,Estiagem - 1.4.1.1.0,8,07/05/2019,59051.006901/2019-71,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.4.1.1.0,antonina-do-norte-ce,2300804,13153,22,2019
PE,Moreilândia,Estiagem - 1.4.1.1.0,11,16/04/2019,59051.006857/2019-07,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.4.1.1.0,moreilandia-pe,2614303,25852,22,2019
MG,Leme do Prado,Estiagem - 1.4.1.1.0,997,05/04/2019,59051.006909/2019-37,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.4.1.1.0,leme-do-prado-mg,3138351,40967,22,2019
MG,Virgem da Lapa,Seca - 1.4.1.2.0,19,18/03/2019,59051.006817/2019-57,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.4.1.2.0,virgem-da-lapa-mg,3171600,54330,22,2019
RJ,Volta Redonda,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,15595,08/04/2019,59051.006849/2019-52,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.3.2.1.4,volta-redonda-rj,3306305,59250,22,2019
RS,Montenegro,Enxurradas - 1.2.2.0.0,7833,27/04/2019,59051.006931/2019-87,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.2.2.0.0,montenegro-rs,4312401,87491,22,2019
MT,Santa Rita do Trivelato,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,32,09/05/2019,59051.006905/2019-59,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.3.2.1.4,santa-rita-do-trivelato-mt,5107768,91049,22,2019
MT,Juscimeira,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,496,19/04/2019,59051.006832/2019-03,30/05/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.318-de-29-de-maio-de-2019-145559577,1.3.2.1.4,juscimeira-mt,5105200,91898,22,2019
RR,Caracaraí,Estiagem - 1.4.1.1.0,8,15/04/2019,59051.006846/2019-19,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.334-de-31-de-maio-de-2019-149878715,1.4.1.1.0,caracarai-rr,1400209,3034,23,2019
BA,Ibotirama,Seca - 1.4.1.2.0,74,13/05/2019,59051.006953/2019-47,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.334-de-31-de-maio-de-2019-149878715,1.4.1.2.0,ibotirama-ba,2913200,35653,23,2019
BA,Lauro de Freitas,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,4419,10/05/2019,59051.006951/2019-58,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.334-de-31-de-maio-de-2019-149878715,1.3.2.1.4,lauro-de-freitas-ba,2919207,36854,23,2019
GO,Amorinópolis,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,amorinopolis-go,5200902,92177,23,2019
GO,Palestina de Goiás,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,palestina-de-goias-go,5215652,92460,23,2019
GO,Baliza,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,baliza-go,5203104,92614,23,2019
GO,Bom Jardim de Goiás,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,bom-jardim-de-goias-go,5203401,92673,23,2019
GO,Caiapônia,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,caiaponia-go,5204409,92878,23,2019
GO,Diorama,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,diorama-go,5207105,93432,23,2019
GO,Iporá,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,ipora-go,5210208,93998,23,2019
GO,Israelândia,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,israelandia-go,5210307,94013,23,2019
GO,Jaupaci,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,jaupaci-go,5212006,94358,23,2019
GO,Piranhas,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,piranhas-go,5217203,95419,23,2019
GO,Arenópolis,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,arenopolis-go,5202353,96717,23,2019
GO,Doverlândia,1.3.2.1.4,9413,13/03/19,59051.006674/2019-83,03/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-31-de-maio-de-2019-149879057,1.3.2.1.4,doverlandia-go,5207253,96750,23,2019
AM,Juruá,Inundações - 1.2.1.0.0,7,18/04/2019,59051.006913/2019-03,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.2.1.0.0,jurua-am,1302207,2470,24,2019
PA,Capitão Poço,Tempestade Local Convectiva/ChuvasIntensas - 1.3.2.1.4,21,07/05/2019,59051.006908/2019-92,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.3.2.1.4,capitao-poco-pa,1502301,4456,24,2019
PA,Piçarra,Tempestade Local Convectiva/ChuvasIntensas - 1.3.2.1.4,1006,25/03/2019,59051.006758/2019-17,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.3.2.1.4,picarra-pa,1505635,4782,24,2019
PA,Marapanim,Tempestade Local Convectiva/ChuvasIntensas - 1.3.2.1.4,55,02/05/2019,59051.006876/2019-25,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.3.2.1.4,marapanim-pa,1504406,4871,24,2019
MA,Vargem Grande,Tempestade Local Convectiva/ChuvasIntensas - 1.3.2.1.4,30,10/05/2019,59051.006936/2019-18,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.3.2.1.4,vargem-grande-ma,2112704,9474,24,2019
PI,Coronel José Dias,Seca - 1.4.1.2.0,4,12/04/2019,59051.006859/2019-98,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.4.1.2.0,coronel-jose-dias-pi,2202851,10243,24,2019
PI,São Raimundo Nonato,Estiagem - 1.4.1.1.0,6,17/02/2019,59051.006669/2019-71,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.4.1.1.0,sao-raimundo-nonato-pi,2210607,12114,24,2019
PI,Dirceu Arcoverde,Estiagem - 1.4.1.1.0,14,12/04/2019,59051.006858/2019-43,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.4.1.1.0,dirceu-arcoverde-pi,2203354,12297,24,2019
CE,Salitre,Estiagem - 1.4.1.1.0,2904001,29/04/2019,59051.006899/2019-30,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.4.1.1.0,salitre-ce,2311959,15440,24,2019
SE,Pinhão,Estiagem - 1.4.1.1.0,30,10/05/2019,59051.006996/2019-22,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.4.1.1.0,pinhao-se,2805208,32034,24,2019
BA,Banzaê,Enxurradas - 1.2.2.0.0,207,25/03/2019,59051.006892/2019-18,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.2.2.0.0,banzae-ba,2902658,33529,24,2019
MG,Rio do Prado,Estiagem - 1.4.1.1.0,86,28/03/2019,59051.006894/2019-15,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.4.1.1.0,rio-do-prado-mg,3155108,51012,24,2019
RJ,Miracema,Doençasinfecciosas virais - 1.5.1.1.0,028A,09/05/2019,59051.006961/2019-93,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.5.1.1.0,miracema-rj,3303005,58599,24,2019
SP,Juquitiba,Tempestade Local Convectiva/ChuvasIntensas - 1.3.2.1.4,12,11/04/2019,59051.006906/2019-01,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.3.2.1.4,juquitiba-sp,3526209,66257,24,2019
RS,Barra do Rio Azul,Enxurradas - 1.2.2.0.0,1151,13/05/2019,59051.006965/2019-71,13/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.385-de-12-de-junho-de-2019-163347722,1.2.2.0.0,barra-do-rio-azul-rs,4301925,86380,24,2019
AM,Anori,Inundações - 1.2.1.0.0,17,20/05/2019,59051.006998/2019-11,17/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.406-de-13-de-maio-de-2019-163835260,1.2.1.0.0,anori-am,1300102,2038,25,2019
AM,Anamã,Inundações - 1.2.1.0.0,338,14/05/2019,59051.007013/2019-75,17/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.406-de-13-de-maio-de-2019-163835260,1.2.1.0.0,anama-am,1300086,2933,25,2019
BA,Simões Filho,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,337,13/05/2019,59051.006938/2019-07,17/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.406-de-13-de-maio-de-2019-163835260,1.3.2.1.4,simoes-filho-ba,2930709,39136,25,2019
BA,Uauá,Seca - 1.4.1.2.0,974,27/05/2019,59051.007012/2019-21,17/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.406-de-13-de-maio-de-2019-163835260,1.4.1.2.0,uaua-ba,2932002,39390,25,2019
PI,Marcolândia,Estiagem - 1.4.1.1.0,17,07/05/2019,59051.006939/2019-43,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.4.1.1.0,marcolandia-pi,2205953,10367,25,2019
CE,Canindé,Estiagem - 1.4.1.1.0,14,20/05/2019,59051.006963/2019-82,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.4.1.1.0,caninde-ce,2302800,13552,25,2019
BA,Monte Santo,Estiagem - 1.4.1.1.0,418,15/05/2019,59051.006969/2019-50,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.4.1.1.0,monte-santo-ba,2921500,37311,25,2019
SP,Pedro de Toledo,Enxurradas - 1.2.2.0.0,2200,18/05/2019,59051.007016/2019-17,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.2.2.0.0,pedro-de-toledo-sp,3537206,68454,25,2019
SP,Peruíbe,Tempestade Local Convectiva/Chuvas Intensas - 1.3.2.1.4,4756,24/05/2019,59051.007014/2019-10,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.3.2.1.4,peruibe-sp,3537602,68535,25,2019
PR,Pinhais,Tempestade Local Convectiva/Granizo - 1.3.2.1.3,400,01/06/2019,59051.007011/2019-86,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.3.2.1.3,pinhais-pr,4119152,75043,25,2019
PR,Piraquara,Tempestade Local Convectiva/Granizo - 1.3.2.1.3,7600,31/05/2019,59051.007010/2019-31,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.3.2.1.3,piraquara-pr,4119509,77690,25,2019
PR,Quatro Barras,Tempestade Local Convectiva/Granizo - 1.3.2.1.3,6777,30/05/2019,59051.007015/2019-64,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.3.2.1.3,quatro-barras-pr,4120804,77950,25,2019
PR,Rio Branco do Sul,Tempestade Local Convectiva/Granizo - 1.3.2.1.3,5332,31/05/2019,59051.006967/2019-61,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.3.2.1.3,rio-branco-do-sul-pr,4122206,78212,25,2019
RS,Caiçara,Enxurradas - 1.2.2.0.0,14,14/05/2019,59051.006966/2019-16,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.2.2.0.0,caicara-rs,4303400,85677,25,2019
RS,Itatiba do Sul,Enxurradas - 1.2.2.0.0,2173,15/05/2019,59051.006955/2019-36,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.2.2.0.0,itatiba-do-sul-rs,4310702,87157,25,2019
AM,Manaquiri,Inundações - 1.2.1.0.0,40,27/05/2019,59051.007017/2019-53,21/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.431-de-18-de-junho-de-2019-167144101,1.2.1.0.0,manaquiri-am,1302553,98396,25,2019
MG,Icaraí de Minas,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,icarai-de-minas-mg,3130051,40240,26,2019
MG,Jaíba,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,jaiba-mg,3135050,40282,26,2019
MG,Almenara,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,almenara-mg,3101706,40339,26,2019
MG,Lontra,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,lontra-mg,3138658,40380,26,2019
MG,Mamonas,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,mamonas-mg,3139250,40401,26,2019
MG,Mata Verde,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,mata-verde-mg,3140555,40428,26,2019
MG,Matias Cardoso,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,matias-cardoso-mg,3140852,40444,26,2019
MG,Montezuma,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,montezuma-mg,3143450,40460,26,2019
MG,Cachoeira de Pajeú,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,cachoeira-de-pajeu-mg,3102704,40533,26,2019
MG,Pedras de Maria da Cruz,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,pedras-de-maria-da-cruz-mg,3149150,40541,26,2019
MG,Ponto dos Volantes,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,ponto-dos-volantes-mg,3152170,40584,26,2019
MG,Riachinho,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,riachinho-mg,3154457,40606,26,2019
MG,Araçuaí,1.4.1.2.0,297,27/05/19,59051.006995/2019-88,27/06/2019,https://www.in.gov.br/web/dou/-/portaria-n-1.503-de-26-de-junho-de-2019-176001730,1.4.1.2.0,aracuai-mg,3103405,40673,26,2019
